Date,WALMEX.MX,AMXL.MX,BIMBOA.MX,CEMEXCPO.MX,GMEXICOB.MX,FEMSAUBD.MX,PE&OLES.MX,TLEVICPO.MX,GFINBURO.MX,ELEKTRA.MX,AC.MX,ALFAA.MX,ALSEA.MX,BBAJIOO.MX,BOLSAA.MX,GCC.MX,GENTERA.MX,GFNORTEO.MX,GCARSOA1.MX,GRUMAB.MX,KIMBERA.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,MEXCHEM.MX,OMAB.MX,PINFRA.MX,RA.MX,SANMEXB.MX,TLEVISACPO.MX,VASCONI.MX,VITROA.MX
2003-01-20 00:00:00,5.87994909286499,,3.634999990463257,7.787339210510254,1.3395930528640747,11.886509895324707,22.010000228881836,,4.215000152587891,23.850000381469727,17.010000228881836,1.5165259838104248,1.7045730352401733,,,7.699999809265137,,6.349999904632568,4.31049108505249,8.744977951049805,7.8333330154418945,,12.0,,,,1.100000023841858,,,14.850000381469727,,8.050000190734863
2003-01-21 00:00:00,5.761510848999023,,3.549999952316284,7.352924823760986,1.2900550365447998,11.851744651794434,22.219999313354492,,4.144999980926514,22.5,17.010000228881836,1.507390022277832,1.7045730352401733,,,7.699999809265137,,6.125,4.31049108505249,8.744977951049805,7.670000076293945,,12.0,,,,1.100000023841858,,,14.619999885559082,,8.050000190734863
2003-01-22 00:00:00,5.74423885345459,,3.5824999809265137,7.312356948852539,1.2559969425201416,11.741127967834473,23.899999618530273,,4.190000057220459,22.3799991607666,17.010000228881836,1.4900319576263428,1.7045730352401733,,,7.699999809265137,,5.994999885559082,4.31049108505249,8.744977951049805,7.553332805633545,,12.0,,,,1.100000023841858,,,14.510000228881836,,8.050000190734863
2003-01-23 00:00:00,5.904623031616211,,3.625,7.266717910766602,1.2590930461883545,11.82013988494873,23.5,,4.25,21.799999237060547,17.010000228881836,1.4900319576263428,1.7045730352401733,,,7.699999809265137,,6.047500133514404,4.31049108505249,8.744977951049805,7.633333206176758,,12.0,,,,1.100000023841858,,,14.59000015258789,,8.050000190734863
2003-01-24 00:00:00,5.847871780395508,,3.5850000381469727,7.21262788772583,1.2374199628829956,11.791695594787598,23.010000228881836,,4.320000171661377,22.149999618530273,17.010000228881836,1.4790689945220947,1.7045730352401733,,,7.699999809265137,,6.025000095367432,4.31049108505249,9.26967716217041,7.599999904632568,,12.0,,,,1.100000023841858,,,14.369999885559082,,8.050000190734863
2003-01-27 00:00:00,5.749174118041992,,3.575000047683716,7.030072212219238,1.194074034690857,11.636833190917969,23.010000228881836,,4.15500020980835,22.0,17.010000228881836,1.4553159475326538,1.7167479991912842,,,7.699999809265137,,6.022500038146973,4.31049108505249,9.706926345825195,7.533332824707031,,12.0,,,,1.100000023841858,,,14.069999694824219,,8.050000190734863
2003-01-28 00:00:00,5.776316165924072,,3.5,7.087543964385986,1.2147150039672852,11.725325584411621,23.200000762939453,,4.054999828338623,21.6299991607666,17.010000228881836,1.4607980251312256,1.7167479991912842,,,7.590000152587891,,6.125,4.31049108505249,9.18222713470459,7.543333053588867,,12.0,,,,1.100000023841858,,,14.069999694824219,,8.050000190734863
2003-01-29 00:00:00,5.877480983734131,,3.575000047683716,6.93879508972168,1.2384519577026367,11.747448921203613,22.6200008392334,,4.21999979019165,21.549999237060547,17.010000228881836,1.4754149913787842,1.7167479991912842,,,7.590000152587891,,6.315000057220459,4.31049108505249,9.18222713470459,7.730000019073486,,12.0,,,,1.100000023841858,,,14.050000190734863,,8.050000190734863
2003-01-30 00:00:00,5.847871780395508,,3.575000047683716,6.784975051879883,1.282829999923706,11.472489356994629,21.799999237060547,,4.139999866485596,21.209999084472656,17.010000228881836,1.4818099737167358,1.7167479991912842,,,7.5,,6.447500228881836,4.31049108505249,8.987895011901855,7.746665954589844,,12.0,,,,1.100000023841858,,,13.609999656677246,,8.050000190734863
2003-01-31 00:00:00,5.995919227600098,,3.625,6.975982189178467,1.3261760473251343,11.583105087280273,22.479999542236328,,4.050000190734863,20.889999389648438,17.010000228881836,1.4772419929504395,1.7167479991912842,,,7.5,,6.414999961853027,4.31049108505249,8.987895011901855,7.8866658210754395,,12.0,,,,1.100000023841858,,,13.949999809265137,,8.050000190734863
2003-02-03 00:00:00,6.087214946746826,,3.5875000953674316,6.940485000610352,1.3075989484786987,11.598907470703125,22.489999771118164,,4.050000190734863,21.049999237060547,17.010000228881836,1.4799829721450806,1.7167479991912842,,,7.5,,6.377500057220459,4.31049108505249,9.464010238647461,7.989999771118164,,12.0,,,,1.100000023841858,,,13.880000114440918,,8.050000190734863
2003-02-04 00:00:00,6.0921502113342285,,3.625,6.746097087860107,1.3034709692001343,11.598907470703125,23.0,,3.930000066757202,20.760000228881836,17.010000228881836,1.4580570459365845,1.7167479991912842,,,7.480000019073486,,6.21750020980835,4.31049108505249,9.464010238647461,7.943333148956299,,12.0,,,,1.100000023841858,,,13.539999961853027,,8.050000190734863
2003-02-05 00:00:00,6.0921502113342285,,3.625,6.746097087860107,1.3034709692001343,11.598907470703125,23.0,,3.930000066757202,20.760000228881836,15.300000190734863,1.4580570459365845,1.7167479991912842,,,7.480000019073486,,6.21750020980835,3.9601099491119385,9.570893287658691,7.943333148956299,,12.0,,,,1.100000023841858,,,13.539999961853027,,8.899999618530273
2003-02-06 00:00:00,6.010724067687988,,3.5999999046325684,6.808639049530029,1.2848939895629883,11.267059326171875,22.0,,4.014999866485596,21.0,15.300000190734863,1.43887197971344,1.7167479991912842,,,7.480000019073486,,6.25,3.9601099491119385,9.570893287658691,7.996665954589844,,12.0,,,,1.100000023841858,,,13.460000038146973,,8.899999618530273
2003-02-07 00:00:00,5.887351036071777,,3.700000047683716,6.614252090454102,1.2797340154647827,10.992097854614258,22.0,,4.0,21.799999237060547,15.300000190734863,1.461711049079895,1.7167479991912842,,,7.489999771118164,,6.147500038146973,3.9601099491119385,9.570893287658691,7.9466657638549805,,12.0,,,,1.100000023841858,,,13.470000267028809,,8.899999618530273
2003-02-10 00:00:00,5.921895980834961,,3.702500104904175,6.499309062957764,1.2947059869766235,10.736100196838379,22.510000228881836,,3.9200000762939453,21.799999237060547,15.300000190734863,1.4443540573120117,1.7167479991912842,,,7.489999771118164,,6.135000228881836,3.9601099491119385,9.570893287658691,7.933332920074463,,12.0,,,,1.100000023841858,,,13.430000305175781,,8.899999618530273
2003-02-11 00:00:00,5.9391679763793945,,3.75,6.43000602722168,1.2769269943237305,10.695013999938965,21.010000228881836,,3.8499999046325684,21.799999237060547,15.300000190734863,1.3922799825668335,1.7167479991912842,,,7.429999828338623,,6.139999866485596,3.9601099491119385,9.570893287658691,7.866665840148926,,12.0,,,,1.100000023841858,,,13.199999809265137,,8.899999618530273
2003-02-12 00:00:00,5.944102764129639,,3.75,6.372535228729248,1.2915669679641724,10.723458290100098,21.200000762939453,,3.9049999713897705,21.309999465942383,15.300000190734863,1.3749220371246338,1.7167479991912842,,,7.449999809265137,,6.142499923706055,3.9601099491119385,9.570893287658691,7.75,,12.0,,,,1.100000023841858,,,12.989999771118164,,8.899999618530273
2003-02-13 00:00:00,6.0452680587768555,,3.762500047683716,6.318443775177002,1.2821550369262695,10.666569709777832,21.030000686645508,,4.045000076293945,20.799999237060547,15.300000190734863,1.395933985710144,1.7167479991912842,,,7.449999809265137,,6.324999809265137,3.9601099491119385,9.23081111907959,7.746665954589844,,12.0,,,,1.100000023841858,,,12.779999732971191,,8.899999618530273
2003-02-14 00:00:00,6.0428009033203125,,3.762500047683716,6.440147876739502,1.2445060014724731,10.587557792663574,20.920000076293945,,4.0,20.790000915527344,15.300000190734863,1.4096380472183228,1.7167479991912842,,,7.449999809265137,,6.25,3.9601099491119385,8.939311027526855,7.673333168029785,,12.0,,,,1.100000023841858,,,12.699999809265137,,8.899999618530273
